Data,Fruta,Venda,Pais
2022-03-20,Laranja,55.0,Espanha
2022-05-20,Laranja,52.0,Espanha
2022-10-24,Laranja,64.0,Espanha
2022-02-17,Laranja,94.0,Espanha
2022-07-21,Laranja,51.0,Espanha
2022-05-12,Laranja,96.0,Espanha
2022-05-21,Laranja,58.0,Espanha
2022-05-30,Laranja,89.0,Espanha
2022-02-15,Laranja,80.0,Espanha
2022-11-26,Laranja,99.0,Espanha
2022-04-27,Laranja,63.0,Espanha
2022-09-06,Laranja,87.0,Espanha
2022-08-25,Laranja,65.0,Espanha
2022-01-11,Laranja,81.0,Espanha
2022-02-11,Laranja,89.0,Espanha
2022-10-13,Laranja,81.0,Espanha
2022-11-29,Laranja,96.0,Espanha
2022-08-16,Laranja,80.0,Espanha
2022-09-20,Laranja,61.0,Espanha
2022-08-17,Laranja,56.0,Espanha
2022-07-09,Laranja,54.0,Espanha
2022-08-28,Laranja,66.0,Espanha
2022-11-15,Laranja,67.0,Espanha
2022-11-16,Laranja,84.0,Espanha
2022-06-14,Laranja,70.0,Espanha
2022-03-16,Laranja,91.0,Espanha
2022-08-19,Laranja,50.0,Espanha
2022-04-01,Laranja,57.0,Espanha
2022-09-24,Laranja,79.0,Espanha
2022-02-06,Laranja,75.0,Espanha
2022-12-26,Laranja,61.0,Espanha
2022-12-26,Laranja,58.0,Espanha
2022-09-18,Laranja,75.0,Espanha
2022-06-30,Laranja,89.0,Espanha
2022-08-11,Laranja,58.0,Espanha
2022-12-03,Laranja,83.0,Espanha
2022-03-11,Laranja,74.0,Espanha
2022-01-19,Laranja,74.0,Espanha
2022-11-01,Laranja,55.0,Espanha
2022-11-24,Laranja,75.0,Espanha
2022-11-16,Laranja,75.0,Espanha
2022-06-23,Laranja,91.0,Espanha
2022-06-07,Laranja,56.0,Espanha
2022-05-23,Laranja,52.0,Espanha
2022-06-27,Laranja,91.0,Espanha
2022-04-27,Laranja,59.0,Espanha
2022-11-24,Laranja,56.0,Espanha
2022-11-08,Laranja,87.0,Espanha
2022-05-19,Laranja,51.0,Espanha
2022-07-01,Laranja,82.0,Espanha
2022-09-28,Laranja,80.0,Espanha
2022-11-20,Laranja,67.0,Espanha
2022-08-16,Laranja,80.0,Espanha
2022-10-08,Laranja,66.0,Espanha
2022-07-13,Laranja,63.0,Espanha
2022-11-26,Laranja,65.0,Espanha
2022-09-14,Laranja,51.0,Espanha
2022-06-17,Laranja,60.0,Espanha
2022-07-28,Laranja,80.0,Espanha
2022-06-22,Laranja,87.0,Espanha
2022-03-20,Laranja,70.0,Espanha
2022-08-27,Laranja,74.0,Espanha
2022-08-25,Laranja,89.0,Espanha
2022-06-17,Laranja,58.0,Espanha
2022-03-13,Laranja,59.0,Espanha
2022-04-30,Laranja,79.0,Espanha
2022-05-20,Laranja,91.0,Espanha
2022-04-01,Laranja,77.0,Espanha
2022-11-08,Laranja,98.0,Espanha
2022-06-25,Laranja,52.0,Espanha
2022-04-01,Laranja,87.0,Espanha
2022-04-10,Laranja,72.0,Espanha
2022-11-15,Laranja,76.0,Espanha
2022-09-14,Laranja,85.0,Espanha
2022-01-04,Laranja,52.0,Espanha
2022-07-11,Laranja,77.0,Espanha
2022-06-30,Laranja,73.0,Espanha
2022-10-13,Laranja,89.0,Espanha
2022-03-16,Laranja,88.0,Espanha
2022-01-09,Laranja,85.0,Espanha
2022-03-22,Laranja,96.0,Espanha
2022-08-27,Laranja,59.0,Espanha
2022-05-07,Laranja,75.0,Espanha
2022-11-16,Laranja,96.0,Espanha
2022-04-08,Laranja,75.0,Espanha
2022-10-13,Laranja,65.0,Espanha
2022-10-26,Laranja,55.0,Espanha
2022-07-30,Laranja,95.0,Espanha
2022-03-05,Laranja,85.0,Espanha
2022-02-19,Laranja,80.0,Espanha
2022-08-05,Laranja,79.0,Espanha
2022-05-27,Laranja,67.0,Espanha
2022-09-13,Laranja,94.0,Espanha
2022-03-28,Laranja,60.0,Espanha
2022-07-09,Laranja,75.0,Espanha
2022-03-10,Laranja,71.0,Espanha
2022-03-05,Laranja,91.0,Espanha
2022-04-11,Laranja,88.0,Espanha
2022-07-31,Laranja,56.0,Espanha
2022-11-28,Laranja,72.0,Espanha
2022-09-26,Laranja,56.0,Espanha
2022-06-29,Laranja,51.0,Espanha
2022-09-17,Laranja,93.0,Espanha
2022-04-11,Laranja,74.0,Espanha
2022-09-12,Laranja,86.0,Espanha
2022-04-10,Laranja,61.0,Espanha
2022-11-14,Laranja,91.0,Espanha
2022-09-26,Laranja,84.0,Espanha
2022-04-06,Laranja,76.0,Espanha
2022-06-21,Laranja,97.0,Espanha
2022-08-13,Laranja,61.0,Espanha
2022-09-13,Laranja,57.0,Espanha
2022-06-20,Laranja,64.0,Espanha
2022-09-19,Laranja,84.0,Espanha
2022-10-24,Laranja,74.0,Espanha
2022-06-25,Laranja,63.0,Espanha
2022-08-14,Laranja,82.0,Espanha
2022-05-07,Laranja,54.0,Espanha
2022-06-05,Laranja,85.0,Espanha
2022-12-08,Laranja,53.0,Espanha
2022-05-02,Laranja,82.0,Espanha
2022-01-18,Laranja,97.0,Espanha
2022-06-17,Laranja,55.0,Espanha
2022-12-06,Laranja,56.0,Espanha
2022-07-02,Laranja,51.0,Espanha
2022-12-18,Laranja,97.0,Espanha
2022-02-16,Laranja,58.0,Espanha
2022-08-20,Laranja,61.0,Espanha
2022-04-16,Laranja,64.0,Espanha
2022-05-23,Laranja,87.0,Espanha
2022-06-07,Laranja,76.0,Espanha
2022-05-07,Laranja,61.0,Espanha
2022-08-11,Laranja,74.0,Espanha
2022-09-22,Laranja,59.0,Espanha
2022-05-31,Laranja,82.0,Espanha
2022-08-04,Laranja,54.0,Espanha
2022-01-03,Laranja,95.0,Espanha
2022-12-29,Laranja,76.0,Espanha
2022-04-19,Laranja,97.0,Espanha
2022-10-18,Laranja,62.0,Espanha
2022-10-07,Laranja,89.0,Espanha
2022-02-27,Laranja,63.0,Espanha
2022-11-24,Laranja,95.0,Espanha
2022-12-22,Laranja,66.0,Espanha
2022-02-11,Laranja,96.0,Espanha
2022-01-26,Laranja,81.0,Espanha
2022-08-25,Laranja,71.0,Espanha
2022-10-13,Laranja,55.0,Espanha
2022-09-23,Laranja,70.0,Espanha
2022-06-18,Laranja,68.0,Espanha
2022-04-08,Laranja,93.0,Espanha
2022-04-12,Maça,60.0,Espanha
2022-10-01,Maça,67.0,Espanha
2022-12-18,Maça,94.0,Espanha
2022-08-04,Maça,65.0,Espanha
2022-04-14,Maça,95.0,Espanha
2022-07-26,Maça,77.0,Espanha
2022-06-11,Maça,71.0,Espanha
2022-04-11,Maça,82.0,Espanha
2022-06-06,Maça,53.0,Espanha
2022-06-21,Maça,66.0,Espanha
2022-08-13,Maça,61.0,Espanha
2022-07-05,Maça,86.0,Espanha
2022-07-14,Maça,91.0,Espanha
2022-05-28,Maça,74.0,Espanha
2022-06-07,Maça,68.0,Espanha
2022-11-24,Maça,96.0,Espanha
2022-02-28,Maça,63.0,Espanha
2022-10-21,Maça,65.0,Espanha
2022-03-03,Maça,100.0,Espanha
2022-06-06,Maça,63.0,Espanha
2022-01-03,Maça,55.0,Espanha
2022-05-21,Maça,100.0,Espanha
2022-03-05,Maça,71.0,Espanha
2022-11-24,Maça,60.0,Espanha
2022-01-17,Maça,60.0,Espanha
2022-04-17,Maça,64.0,Espanha
2022-08-16,Maça,63.0,Espanha
2022-05-26,Maça,97.0,Espanha
2022-09-30,Maça,90.0,Espanha
2022-02-16,Maça,75.0,Espanha
2022-03-26,Maça,89.0,Espanha
2022-12-18,Maça,68.0,Espanha
2022-08-31,Maça,75.0,Espanha
2022-10-01,Maça,83.0,Espanha
2022-09-27,Maça,51.0,Espanha
2022-03-28,Maça,65.0,Espanha
2022-06-01,Maça,94.0,Espanha
2022-05-30,Maça,71.0,Espanha
2022-09-05,Maça,92.0,Espanha
2022-01-30,Maça,55.0,Espanha
2022-06-16,Maça,99.0,Espanha
2022-02-09,Maça,65.0,Espanha
2022-03-10,Maça,62.0,Espanha
2022-07-01,Maça,95.0,Espanha
2022-01-17,Maça,50.0,Espanha
2022-09-27,Maça,58.0,Espanha
2022-08-10,Maça,89.0,Espanha
2022-05-31,Maça,88.0,Espanha
2022-10-20,Maça,93.0,Espanha
2022-07-11,Maça,88.0,Espanha
2022-04-30,Maça,52.0,Espanha
2022-09-02,Maça,86.0,Espanha
2022-11-22,Maça,77.0,Espanha
2022-01-16,Maça,93.0,Espanha
2022-04-11,Maça,69.0,Espanha
2022-03-13,Maça,98.0,Espanha
2022-11-17,Maça,99.0,Espanha
2022-09-04,Maça,58.0,Espanha
2022-08-11,Maça,63.0,Espanha
2022-11-20,Maça,89.0,Espanha
2022-12-29,Maça,74.0,Espanha
2022-10-15,Maça,92.0,Espanha
2022-02-17,Maça,85.0,Espanha
2022-05-30,Maça,66.0,Espanha
2022-07-08,Maça,67.0,Espanha
2022-08-19,Maça,92.0,Espanha
2022-04-02,Maça,91.0,Espanha
2022-11-03,Maça,52.0,Espanha
2022-01-28,Maça,95.0,Espanha
2022-11-19,Maça,78.0,Espanha
2022-05-17,Maça,67.0,Espanha
2022-05-21,Maça,92.0,Espanha
2022-06-23,Maça,55.0,Espanha
2022-11-28,Maça,60.0,Espanha
2022-05-04,Maça,86.0,Espanha
2022-04-26,Maça,81.0,Espanha
2022-10-28,Maça,60.0,Espanha
2022-06-06,Maça,72.0,Espanha
2022-10-28,Maça,65.0,Espanha
2022-10-25,Maça,86.0,Espanha
2022-09-21,Maça,62.0,Espanha
2022-04-28,Maça,66.0,Espanha
2022-03-06,Maça,75.0,Espanha
2022-01-07,Maça,84.0,Espanha
2022-03-30,Maça,82.0,Espanha
2022-06-24,Maça,72.0,Espanha
2022-07-24,Maça,54.0,Espanha
2022-09-03,Maça,59.0,Espanha
2022-02-02,Maça,70.0,Espanha
2022-05-07,Maça,65.0,Espanha
2022-12-06,Maça,80.0,Espanha
2022-01-02,Maça,70.0,Espanha
2022-06-07,Maça,59.0,Espanha
2022-01-15,Maça,87.0,Espanha
2022-11-02,Maça,94.0,Espanha
2022-03-10,Maça,100.0,Espanha
2022-07-02,Maça,98.0,Espanha
2022-10-22,Maça,55.0,Espanha
2022-02-04,Maça,88.0,Espanha
2022-12-24,Maça,99.0,Espanha
2022-09-11,Maça,93.0,Espanha
2022-04-06,Maça,87.0,Espanha
2022-03-27,Maça,50.0,Espanha
2022-01-16,Maça,56.0,Espanha
2022-04-20,Maça,82.0,Espanha
2022-08-26,Maça,92.0,Espanha
2022-02-27,Maça,68.0,Espanha
2022-06-05,Maça,64.0,Espanha
2022-08-20,Maça,81.0,Espanha
2022-11-14,Maça,68.0,Espanha
2022-01-29,Maça,68.0,Espanha
2022-06-02,Maça,71.0,Espanha
2022-10-26,Maça,100.0,Espanha
2022-01-05,Maça,60.0,Espanha
2022-04-01,Maça,60.0,Espanha
2022-07-07,Maça,68.0,Espanha
2022-06-29,Maça,98.0,Espanha
2022-06-10,Maça,84.0,Espanha
2022-06-05,Maça,54.0,Espanha
2022-09-19,Maça,54.0,Espanha
2022-11-05,Maça,95.0,Espanha
2022-08-22,Maça,99.0,Espanha
2022-09-09,Maça,91.0,Espanha
2022-06-04,Maça,75.0,Espanha
2022-04-07,Maça,65.0,Espanha
2022-02-14,Maça,80.0,Espanha
2022-11-23,Maça,85.0,Espanha
2022-09-13,Maça,81.0,Espanha
2022-12-23,Maça,52.0,Espanha
2022-08-30,Maça,51.0,Espanha
2022-08-01,Maça,81.0,Espanha
2022-07-10,Maça,85.0,Espanha
2022-08-20,Maça,73.0,Espanha
2022-10-19,Maça,62.0,Espanha
2022-05-20,Maça,91.0,Espanha
2022-07-03,Maça,93.0,Espanha
2022-12-27,Maça,72.0,Espanha
2022-02-16,Maça,56.0,Espanha
2022-08-20,Maça,92.0,Espanha
2022-05-03,Maça,52.0,Espanha
2022-05-24,Maça,75.0,Espanha
2022-08-04,Maça,77.0,Espanha
2022-02-12,Maça,52.0,Espanha
2022-05-12,Maça,69.0,Espanha
2022-04-02,Maça,66.0,Espanha
2022-02-06,Maça,86.0,Espanha
2022-03-29,Maça,58.0,Espanha
2022-05-07,Maça,50.0,Espanha
2022-11-29,Maça,55.0,Espanha
2022-02-26,Maça,62.0,Espanha
2022-12-30,Maça,85.0,Espanha
2022-08-21,Maça,75.0,Espanha
2022-04-27,Maça,79.0,Espanha
2022-07-28,Maça,57.0,Espanha
2022-10-19,Maça,68.0,Espanha
2022-10-18,Maça,68.0,Espanha
2022-10-29,Maça,63.0,Espanha
2022-09-20,Maça,68.0,Espanha
2022-02-15,Maça,75.0,Espanha
2022-05-26,Maça,94.0,Espanha
2022-01-31,Maça,68.0,Espanha
2022-06-12,Maça,87.0,Espanha
2022-02-03,Maça,80.0,Espanha
2022-12-10,Maça,58.0,Espanha
2022-12-07,Maça,80.0,Espanha
2022-05-04,Maça,64.0,Espanha
2022-01-26,Maça,97.0,Espanha
2022-09-25,Manga,60.0,Espanha
2022-07-10,Manga,55.0,Espanha
2022-07-29,Manga,75.0,Espanha
2022-07-22,Manga,89.0,Espanha
2022-09-14,Manga,96.0,Espanha
2022-11-25,Manga,90.0,Espanha
2022-08-20,Manga,66.0,Espanha
2022-10-14,Manga,98.0,Espanha
2022-10-12,Manga,73.0,Espanha
2022-10-01,Manga,86.0,Espanha
2022-06-08,Manga,55.0,Espanha
2022-09-13,Manga,100.0,Espanha
2022-12-02,Manga,92.0,Espanha
2022-04-18,Manga,87.0,Espanha
2022-06-03,Manga,50.0,Espanha
2022-03-21,Manga,51.0,Espanha
2022-11-25,Manga,75.0,Espanha
2022-11-24,Manga,61.0,Espanha
2022-07-28,Manga,75.0,Espanha
2022-09-07,Manga,56.0,Espanha
2022-06-07,Manga,99.0,Espanha
2022-01-09,Manga,90.0,Espanha
2022-12-26,Manga,76.0,Espanha
2022-03-12,Manga,96.0,Espanha
2022-12-19,Manga,89.0,Espanha
2022-12-14,Manga,86.0,Espanha
2022-01-08,Manga,62.0,Espanha
2022-06-16,Manga,59.0,Espanha
2022-05-22,Manga,67.0,Espanha
2022-09-20,Manga,83.0,Espanha
2022-06-01,Manga,57.0,Espanha
2022-11-07,Manga,75.0,Espanha
2022-05-15,Manga,93.0,Espanha
2022-12-24,Manga,67.0,Espanha
2022-04-21,Manga,65.0,Espanha
2022-08-29,Manga,74.0,Espanha
2022-04-04,Manga,55.0,Espanha
2022-11-27,Manga,74.0,Espanha
2022-11-17,Manga,86.0,Espanha
2022-03-07,Manga,91.0,Espanha
2022-12-17,Manga,100.0,Espanha
2022-05-23,Manga,59.0,Espanha
2022-12-24,Manga,87.0,Espanha
2022-12-18,Manga,94.0,Espanha
2022-09-02,Manga,86.0,Espanha
2022-02-25,Manga,82.0,Espanha
2022-09-21,Manga,89.0,Espanha
2022-12-13,Manga,73.0,Espanha
2022-03-20,Manga,83.0,Espanha
2022-03-19,Manga,96.0,Espanha
2022-12-07,Manga,64.0,Espanha
2022-11-26,Manga,54.0,Espanha
2022-07-03,Manga,59.0,Espanha
2022-09-29,Manga,67.0,Espanha
2022-10-03,Manga,87.0,Espanha
2022-12-09,Manga,98.0,Espanha
2022-01-24,Manga,85.0,Espanha
2022-02-13,Manga,57.0,Espanha
2022-12-23,Manga,56.0,Espanha
2022-05-11,Manga,64.0,Espanha
2022-12-15,Manga,69.0,Espanha
2022-03-27,Manga,65.0,Espanha
2022-06-13,Manga,52.0,Espanha
2022-03-12,Manga,75.0,Espanha
2022-03-08,Manga,80.0,Espanha
2022-02-16,Manga,91.0,Espanha
2022-06-14,Manga,58.0,Espanha
2022-09-12,Manga,58.0,Espanha
2022-07-27,Manga,93.0,Espanha
2022-09-30,Manga,68.0,Espanha
2022-05-16,Manga,97.0,Espanha
2022-06-03,Manga,63.0,Espanha
2022-03-25,Manga,97.0,Espanha
2022-04-10,Manga,71.0,Espanha
2022-11-28,Manga,80.0,Espanha
2022-07-01,Manga,63.0,Espanha
2022-07-27,Manga,60.0,Espanha
2022-06-24,Manga,76.0,Espanha
2022-09-27,Manga,81.0,Espanha
2022-08-11,Manga,51.0,Espanha
2022-08-18,Manga,97.0,Espanha
2022-12-06,Manga,94.0,Espanha
2022-04-01,Manga,80.0,Espanha
2022-01-20,Mango,69.0,Espanha
2022-03-06,Mango,67.0,Espanha
2022-09-09,Mango,98.0,Espanha
2022-01-19,Mango,61.0,Espanha
2022-10-03,Mango,79.0,Espanha
2022-12-26,Mango,85.0,Espanha
2022-02-23,Mango,79.0,Espanha
2022-06-25,Mango,72.0,Espanha
2022-03-01,Mango,79.0,Espanha
2022-01-28,Mango,60.0,Espanha
2022-05-25,Mango,96.0,Espanha
2022-10-21,Mango,75.0,Espanha
2022-01-14,Mango,78.0,Espanha
2022-05-17,Mango,70.0,Espanha
2022-04-30,Mango,58.0,Espanha
2022-07-06,Mango,88.0,Espanha
2022-09-15,Mango,76.0,Espanha
2022-09-28,Mango,70.0,Espanha
2022-10-29,Mango,77.0,Espanha
2022-05-22,Mango,89.0,Espanha
2022-08-13,Mango,66.0,Espanha
2022-04-26,Mango,73.0,Espanha
2022-10-03,Mango,60.0,Espanha
2022-12-14,Mango,80.0,Espanha
2022-07-05,Mango,96.0,Espanha
2022-02-02,Mango,60.0,Espanha
2022-12-08,Mango,62.0,Espanha
2022-01-17,Mango,74.0,Espanha
2022-01-13,Mango,98.0,Espanha
2022-05-22,Mango,62.0,Espanha
2022-11-28,Mango,57.0,Espanha
2022-12-30,Mango,86.0,Espanha
2022-01-14,Mango,60.0,Espanha
2022-10-31,Mango,50.0,Espanha
2022-07-01,Mango,60.0,Espanha
2022-06-13,Mango,54.0,Espanha
2022-02-26,Mango,92.0,Espanha
2022-06-21,Mango,93.0,Espanha
2022-04-29,Mango,82.0,Espanha
2022-02-22,Mango,99.0,Espanha
2022-04-08,Melancia,60.0,Espanha
2022-10-06,Melancia,63.0,Espanha
2022-11-19,Melancia,53.0,Espanha
2022-07-01,Melancia,93.0,Espanha
2022-02-24,Melancia,87.0,Espanha
2022-01-28,Melancia,64.0,Espanha
2022-04-03,Melancia,79.0,Espanha
2022-06-29,Melancia,79.0,Espanha
2022-06-05,Melancia,99.0,Espanha
2022-12-10,Melancia,69.0,Espanha
2022-10-16,Melancia,96.0,Espanha
2022-11-14,Melancia,77.0,Espanha
2022-01-26,Melancia,55.0,Espanha
2022-02-06,Melancia,55.0,Espanha
2022-05-24,Melancia,76.0,Espanha
2022-01-03,Melancia,80.0,Espanha
2022-07-06,Melancia,59.0,Espanha
2022-01-29,Melancia,97.0,Espanha
2022-07-22,Melancia,93.0,Espanha
2022-04-28,Melancia,80.0,Espanha
2022-02-19,Melancia,96.0,Espanha
2022-08-19,Melancia,62.0,Espanha
2022-11-18,Melancia,55.0,Espanha
2022-01-19,Melancia,97.0,Espanha
2022-01-23,Melancia,93.0,Espanha
2022-06-07,Melancia,53.0,Espanha
2022-01-22,Melancia,87.0,Espanha
2022-10-20,Melancia,91.0,Espanha
2022-08-14,Melancia,71.0,Espanha
2022-06-10,Melancia,77.0,Espanha
2022-12-21,Melancia,82.0,Espanha
2022-04-28,Melancia,75.0,Espanha
2022-03-11,Melancia,92.0,Espanha
2022-08-28,Melancia,91.0,Espanha
2022-04-30,Melancia,81.0,Espanha
2022-10-29,Melancia,61.0,Espanha
2022-01-16,Melancia,61.0,Espanha
2022-05-13,Melancia,53.0,Espanha
2022-12-28,Melancia,98.0,Espanha
2022-03-14,Melancia,92.0,Espanha
2022-12-27,Melancia,85.0,Espanha
2022-01-31,Melancia,100.0,Espanha
2022-03-04,Melancia,64.0,Espanha
2022-09-11,Melancia,84.0,Espanha
2022-01-01,Melancia,74.0,Espanha
2022-09-27,Melancia,99.0,Espanha
2022-04-08,Melancia,66.0,Espanha
2022-06-02,Melancia,98.0,Espanha
2022-05-12,Melancia,67.0,Espanha
2022-04-20,Melancia,80.0,Espanha
2022-07-16,Melancia,54.0,Espanha
2022-11-10,Melancia,59.0,Espanha
2022-07-27,Melancia,60.0,Espanha
2022-07-09,Melancia,72.0,Espanha
2022-08-03,Melancia,62.0,Espanha
2022-09-08,Melancia,94.0,Espanha
2022-11-08,Melancia,83.0,Espanha
2022-07-20,Melancia,95.0,Espanha
2022-03-14,Melancia,81.0,Espanha
2022-02-11,Melancia,99.0,Espanha
2022-05-27,Melancia,56.0,Espanha
2022-07-28,Melancia,98.0,Espanha
2022-07-22,Melancia,79.0,Espanha
2022-02-10,Melancia,75.0,Espanha
2022-12-19,Melancia,84.0,Espanha
2022-11-22,Melancia,100.0,Espanha
2022-04-17,Melancia,56.0,Espanha
2022-04-17,Melancia,76.0,Espanha
2022-01-18,Melancia,99.0,Espanha
2022-11-17,Melancia,88.0,Espanha
2022-08-03,Melancia,96.0,Espanha
2022-10-19,Melancia,74.0,Espanha
2022-08-07,Melancia,64.0,Espanha
2022-07-24,Melancia,84.0,Espanha
2022-04-22,Melancia,87.0,Espanha
2022-09-13,Melancia,75.0,Espanha
2022-09-11,Melancia,71.0,Espanha
2022-02-15,Melancia,87.0,Espanha
2022-11-05,Melancia,50.0,Espanha
2022-08-07,Melancia,89.0,Espanha
2022-02-04,Melancia,54.0,Espanha
2022-07-22,Melancia,60.0,Espanha
2022-08-13,Melancia,50.0,Espanha
2022-08-08,Melancia,94.0,Espanha
2022-01-16,Melancia,60.0,Espanha
2022-05-12,Melancia,85.0,Espanha
2022-06-05,Melancia,69.0,Espanha
2022-03-18,Melancia,51.0,Espanha
2022-09-30,Melancia,92.0,Espanha
2022-09-10,Melancia,77.0,Espanha
2022-07-29,Melancia,51.0,Espanha
2022-09-30,Melancia,85.0,Espanha
2022-01-05,Melancia,92.0,Espanha
2022-06-05,Melancia,90.0,Espanha
2022-03-03,Melancia,69.0,Espanha
2022-02-21,Melancia,56.0,Espanha
2022-10-19,Melancia,82.0,Espanha
2022-08-28,Melancia,58.0,Espanha
2022-09-06,Melancia,86.0,Espanha
2022-06-25,Melancia,90.0,Espanha
2022-05-23,Melancia,56.0,Espanha
2022-01-31,Melancia,78.0,Espanha
2022-03-30,Melancia,74.0,Espanha
2022-01-14,Melancia,60.0,Espanha
2022-11-09,Melancia,70.0,Espanha
2022-10-09,Melancia,82.0,Espanha
2022-04-14,Melancia,79.0,Espanha
2022-11-06,Melancia,75.0,Espanha
2022-06-07,Melancia,68.0,Espanha
2022-07-19,Melancia,77.0,Espanha
2022-04-03,Melancia,61.0,Espanha
2022-02-01,Melancia,79.0,Espanha
2022-08-14,Melancia,57.0,Espanha
2022-09-24,Melancia,64.0,Espanha
2022-05-09,Melancia,100.0,Espanha
2022-10-15,Melancia,88.0,Espanha
2022-06-30,Melancia,87.0,Espanha
2022-05-28,Melancia,83.0,Espanha
2022-05-15,Melancia,71.0,Espanha
2022-11-01,Melancia,89.0,Espanha
2022-04-13,Melancia,66.0,Espanha
2022-09-29,Melancia,74.0,Espanha
2022-04-29,Melancia,82.0,Espanha
2022-09-18,Melancia,63.0,Espanha
2022-08-04,Melancia,57.0,Espanha
2022-03-03,Melancia,83.0,Espanha
2022-10-20,Melancia,92.0,Espanha
2022-01-13,Melancia,61.0,Espanha
2022-12-13,Melancia,67.0,Espanha
2022-12-23,Melancia,80.0,Espanha
2022-11-29,Melancia,91.0,Espanha
2022-12-10,Melancia,58.0,Espanha
2022-06-13,Melancia,94.0,Espanha
2022-10-20,Melancia,56.0,Espanha
2022-05-15,Melancia,88.0,Espanha
2022-11-10,Morango,93.0,Espanha
2022-04-05,Morango,93.0,Espanha
2022-01-16,Morango,84.0,Espanha
2022-05-19,Morango,86.0,Espanha
2022-06-05,Morango,83.0,Espanha
2022-12-29,Morango,62.0,Espanha
2022-04-03,Morango,93.0,Espanha
2022-03-08,Morango,81.0,Espanha
2022-10-24,Morango,87.0,Espanha
2022-12-22,Morango,61.0,Espanha
2022-07-11,Morango,71.0,Espanha
2022-07-16,Morango,57.0,Espanha
2022-02-20,Morango,88.0,Espanha
2022-06-26,Morango,73.0,Espanha
2022-06-26,Morango,80.0,Espanha
2022-05-13,Morango,74.0,Espanha
2022-03-17,Morango,66.0,Espanha
2022-09-28,Morango,73.0,Espanha
2022-01-01,Morango,76.0,Espanha
2022-09-16,Morango,79.0,Espanha
2022-11-11,Morango,54.0,Espanha
2022-02-22,Morango,95.0,Espanha
2022-12-15,Morango,80.0,Espanha
2022-09-24,Morango,62.0,Espanha
2022-09-04,Morango,66.0,Espanha
2022-12-04,Morango,68.0,Espanha
2022-12-23,Morango,95.0,Espanha
2022-04-18,Morango,85.0,Espanha
2022-04-19,Morango,92.0,Espanha
2022-12-10,Morango,72.0,Espanha
2022-05-06,Morango,78.0,Espanha
2022-07-27,Morango,87.0,Espanha
2022-06-12,Morango,76.0,Espanha
2022-11-30,Morango,69.0,Espanha
2022-03-31,Morango,68.0,Espanha
2022-03-18,Morango,77.0,Espanha
2022-01-23,Morango,68.0,Espanha
2022-12-20,Morango,51.0,Espanha
2022-02-04,Morango,87.0,Espanha
2022-01-13,Morango,70.0,Espanha
2022-09-25,Morango,58.0,Espanha
2022-09-10,Morango,50.0,Espanha
2022-08-19,Morango,50.0,Espanha
2022-07-06,Morango,54.0,Espanha
2022-06-24,Morango,67.0,Espanha
2022-07-02,Pera,61.0,Espanha
2022-01-16,Pera,62.0,Espanha
2022-06-29,Pera,83.0,Espanha
2022-11-09,Pera,54.0,Espanha
2022-07-21,Pera,90.0,Espanha
2022-01-26,Pera,54.0,Espanha
2022-10-31,Pera,88.0,Espanha
2022-10-03,Pera,81.0,Espanha
2022-07-30,Pera,78.0,Espanha
2022-12-26,Pera,52.0,Espanha
2022-09-12,Pera,91.0,Espanha
2022-04-05,Pera,91.0,Espanha
2022-05-21,Pera,55.0,Espanha
2022-05-26,Pera,85.0,Espanha
2022-04-22,Pera,69.0,Espanha
2022-03-05,Pera,59.0,Espanha
2022-02-05,Pera,78.0,Espanha
2022-07-10,Pera,68.0,Espanha
2022-05-09,Pera,81.0,Espanha
2022-05-14,Pera,80.0,Espanha
2022-01-25,Pera,85.0,Espanha
2022-10-21,Pera,85.0,Espanha
2022-01-01,Pera,94.0,Espanha
2022-06-18,Pera,88.0,Espanha
2022-04-21,Pera,69.0,Espanha
2022-06-28,Pera,93.0,Espanha
2022-10-31,Pera,91.0,Espanha
2022-08-07,Pera,93.0,Espanha
2022-12-27,Pera,65.0,Espanha
2022-03-01,Pera,78.0,Espanha
2022-12-12,Pera,67.0,Espanha
2022-07-18,Pera,90.0,Espanha
2022-06-06,Pera,73.0,Espanha
2022-08-02,Pera,92.0,Espanha
2022-07-21,Pera,74.0,Espanha
2022-02-03,Pera,96.0,Espanha
2022-02-09,Pera,51.0,Espanha
2022-09-10,Pera,63.0,Espanha
2022-03-24,Pessego,62.0,Espanha
2022-09-16,Pessego,54.0,Espanha
2022-10-23,Pessego,71.0,Espanha
2022-12-08,Pessego,52.0,Espanha
2022-01-10,Pessego,77.0,Espanha
2022-09-25,Pessego,61.0,Espanha
2022-07-30,Pessego,89.0,Espanha
2022-05-11,Pessego,75.0,Espanha
2022-12-02,Pessego,90.0,Espanha
2022-04-13,Pessego,90.0,Espanha
2022-08-28,Pessego,74.0,Espanha
2022-11-02,Pessego,54.0,Espanha
2022-11-04,Pessego,79.0,Espanha
2022-11-18,Pessego,88.0,Espanha
2022-02-20,Pessego,55.0,Espanha
2022-04-21,Pessego,88.0,Espanha
2022-07-28,Pessego,98.0,Espanha
2022-10-31,Pessego,76.0,Espanha
2022-10-08,Pessego,73.0,Espanha
2022-11-03,Pessego,98.0,Espanha
2022-01-19,Pessego,91.0,Espanha
2022-05-07,Pessego,93.0,Espanha
2022-10-19,Pessego,72.0,Espanha
2022-08-15,Pessego,54.0,Espanha
